,CIK,Company_Name,Filing,Date,Hedge_FalsePositive
23674,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2002-11-13,1
23675,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2003-03-13,1
23676,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2003-05-12,1
23677,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2003-08-08,1
23678,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2003-11-12,1
23679,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2004-03-09,1
23680,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2004-05-06,1
23681,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2004-08-05,1
23682,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2004-11-04,1
23683,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2005-03-14,1
23684,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2005-05-06,1
23685,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2005-08-08,1
23686,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2005-11-10,1
23687,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2006-02-27,1
23688,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2006-05-09,1
23689,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2006-08-09,1
23690,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2006-11-06,1
23691,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2007-03-01,1
23692,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2007-05-03,1
23693,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2007-08-08,1
23694,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2007-11-07,1
23695,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2008-03-03,1
23696,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2008-05-08,1
23697,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2008-08-05,1
23698,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2008-11-10,1
23699,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2009-08-05,1
23700,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2009-09-09,1
23701,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2009-09-09,1
23702,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2009-11-09,1
23703,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2010-03-11,1
23704,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2010-05-06,1
23705,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2010-08-05,1
23706,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2010-11-04,1
23707,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2011-03-03,1
23708,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2011-05-04,1
23709,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q/A,2011-05-06,1
23710,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q/A,2011-05-06,1
23711,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q/A,2011-05-06,1
23712,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2011-08-03,1
23713,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2011-11-03,1
23714,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-K,2012-03-08,1
23715,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2012-05-03,1
23716,750199,ENERGY PARTNERS LTD (CIK 0000750199),10-Q,2012-08-02,1
23717,750199,"EPL OIL & GAS, INC. (CIK 0000750199)",10-Q,2012-11-01,1
23718,750199,"EPL OIL & GAS, INC. (CIK 0000750199)",10-K,2013-03-07,1
23719,750199,"EPL OIL & GAS, INC. (CIK 0000750199)",10-Q,2013-08-01,1
23720,750199,"EPL OIL & GAS, INC. (CIK 0000750199)",10-Q,2013-10-31,1
23721,750199,"EPL OIL & GAS, INC. (CIK 0000750199)",10-K,2014-02-28,1
23722,750199,"EPL OIL & GAS, INC. (CIK 0000750199)",10-Q,2014-05-08,1
23723,890394,"MoSys, Inc. (MOSY) (CIK 0000890394)",10-K,2008-03-17,1
23724,890394,"MoSys, Inc. (MOSY) (CIK 0000890394)",10-K,2009-03-16,1
23725,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2002-03-26,1
23726,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2002-03-26,1
23727,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2002-05-15,1
23728,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2002-08-12,1
23729,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2002-11-12,1
23730,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2003-03-10,1
23731,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2003-05-09,1
23732,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2003-05-09,1
23733,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2003-08-13,1
23734,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2003-08-13,1
23735,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2003-11-14,1
23736,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2003-11-14,1
23737,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2004-03-12,1
23738,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2004-03-12,1
23739,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2004-05-07,1
23740,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2004-08-06,1
23741,1110805,VALERO L P (NS) (CIK 0001110805),10-Q,2004-11-08,1
23742,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2005-03-15,1
23743,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2006-03-14,1
23744,1110805,VALERO L P (NS) (CIK 0001110805),10-K,2007-02-28,1
23745,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2007-05-09,1
23746,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2007-08-09,1
23747,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2007-11-09,1
23748,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2008-02-29,1
23749,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2008-05-09,1
23750,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2008-08-08,1
23751,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2008-11-07,1
23752,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2009-02-27,1
23753,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2009-05-07,1
23754,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2009-08-07,1
23755,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2009-11-05,1
23756,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2010-02-26,1
23757,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2010-05-06,1
23758,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2010-08-05,1
23759,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2010-11-04,1
23760,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2011-02-25,1
23761,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2011-05-05,1
23762,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2011-08-04,1
23763,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2011-08-04,1
23764,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2011-11-07,1
23765,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2011-11-07,1
23766,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2012-02-28,1
23767,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2012-02-28,1
23768,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2012-04-25,1
23769,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2012-04-25,1
23770,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2012-11-08,1
23771,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2012-11-08,1
23772,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2013-03-01,1
23773,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2013-03-01,1
23774,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2013-05-08,1
23775,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2013-05-08,1
23776,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2013-08-07,1
23777,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2013-08-07,1
23778,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2013-11-12,1
23779,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2013-11-12,1
23780,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2014-03-03,1
23781,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2014-03-03,1
23782,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2014-08-05,1
23783,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2014-08-05,1
23784,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2014-11-06,1
23785,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2014-11-06,1
23786,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2015-02-26,1
23787,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2015-02-26,1
23788,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2016-02-25,1
23789,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2016-02-25,1
23790,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2017-02-23,1
23791,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2018-02-28,1
23792,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2018-08-07,1
23793,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2018-11-06,1
23794,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2019-02-28,1
23795,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2019-02-28,1
23796,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2019-08-09,1
23797,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2019-11-08,1
23798,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2020-02-27,1
23799,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2020-02-27,1
23800,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2020-05-08,1
23801,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2020-08-07,1
23802,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2020-08-07,1
23803,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-Q,2020-11-06,1
23804,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2021-02-25,1
23805,1110805,NuStar Energy L.P. (NS) (CIK 0001110805),10-K,2021-02-25,1
23806,1110805,"NuStar Energy L.P. (NS, NSS, NS-PA, NS-PB, NS-PC) (CIK 0001110805)",10-Q,2021-08-06,1
23807,1110805,"NuStar Energy L.P. (NS, NSS, NS-PA, NS-PB, NS-PC) (CIK 0001110805)",10-Q,2021-11-05,1
23808,1110805,"NuStar Energy L.P. (NS, NSS, NS-PA, NS-PB, NS-PC) (CIK 0001110805)",10-K,2022-02-24,1
23809,1110805,"NuStar Energy L.P. (NS, NSS, NS-PA, NS-PB, NS-PC) (CIK 0001110805)",10-K,2022-02-24,1
23810,1110805,"NuStar Energy L.P. (NS, NSS, NS-PA, NS-PB, NS-PC) (CIK 0001110805)",10-Q,2022-05-06,1
23811,1110805,"NuStar Energy L.P. (NS, NSS, NS-PA, NS-PB, NS-PC) (CIK 0001110805)",10-Q,2022-08-05,1
23812,1110805,"NuStar Energy L.P. (NS, NSS, NS-PA, NS-PB, NS-PC) (CIK 0001110805)",10-Q,2022-11-08,1
23813,1035688,SELECT MEDICAL CORP (CIK 0001035688),10-K,2004-03-15,1
23814,1035688,SELECT MEDICAL CORP (CIK 0001035688),10-K,2006-03-20,1
23815,1035688,SELECT MEDICAL CORP (CIK 0001035688),10-K,2007-03-28,1
23816,37748,MASSEY ENERGY CO (CIK 0000037748),10-K,2001-01-29,1
23817,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q,2001-03-16,1
23818,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q,2001-06-14,1
23819,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q,2001-09-14,1
23820,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q,2002-05-15,1
23821,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q,2002-08-14,1
23822,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q,2002-11-15,1
23823,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q/A,2003-04-11,1
23824,37748,MASSEY ENERGY CO (CIK 0000037748),10-Q,2003-05-15,1
23825,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2001-08-14,1
23826,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2001-08-14,1
23827,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2001-11-14,1
23828,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2001-11-14,1
23829,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K,2002-04-01,1
23830,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K,2002-04-01,1
23831,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2002-05-15,1
23832,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2002-08-13,1
23833,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2002-08-13,1
23834,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2002-11-14,1
23835,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-Q,2002-11-14,1
23836,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K,2003-03-28,1
23837,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K,2003-03-28,1
23838,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K/A,2003-03-31,1
23839,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K/A,2003-03-31,1
23840,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K,2004-03-15,1
23841,1127269,GENERAL MARITIME CORP/ (CIK 0001127269),10-K,2004-03-15,1
23842,1123494,HARVARD BIOSCIENCE INC (HBIO) (CIK 0001123494),10-Q,2013-08-09,1
23843,1123494,HARVARD BIOSCIENCE INC (HBIO) (CIK 0001123494),10-K,2021-03-12,1
23844,1123494,HARVARD BIOSCIENCE INC (HBIO) (CIK 0001123494),10-K/A,2021-03-17,1
23845,1113527,AT&T LATIN AMERICA CORP (CIK 0001113527),10-Q,2001-05-15,1
23846,1113527,AT&T LATIN AMERICA CORP (CIK 0001113527),10-Q,2002-05-15,1
23847,1113527,AT&T LATIN AMERICA CORP (CIK 0001113527),10-Q,2002-08-14,1
23848,1113527,AT&T LATIN AMERICA CORP (CIK 0001113527),10-Q,2002-11-15,1
23849,1113527,AT&T LATIN AMERICA CORP (CIK 0001113527),10-K,2003-03-28,1
23850,1113527,AT&T LATIN AMERICA CORP (CIK 0001113527),10-Q,2003-05-20,1
23851,1093728,PACIFIC FINANCIAL CORP (CIK 0001093728),10-Q,2011-05-10,1
23852,1093728,PACIFIC FINANCIAL CORP (CIK 0001093728),10-Q,2011-08-15,1
23853,1093728,PACIFIC FINANCIAL CORP (CIK 0001093728),10-Q,2011-11-14,1
23854,1093728,PACIFIC FINANCIAL CORP (CIK 0001093728),10-K,2012-03-22,1
23855,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-Q,2010-08-09,1
23856,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-Q,2010-11-09,1
23857,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-K,2011-02-28,1
23858,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-Q,2011-08-08,1
23859,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-Q,2011-11-07,1
23860,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-K,2012-02-22,1
23861,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-K,2013-03-01,1
23862,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-K,2013-03-01,1
23863,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-K,2014-02-27,1
23864,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-Q,2014-08-07,1
23865,1012569,"Energy Transfer Partners, L.P. (CIK 0001012569)",10-Q,2014-11-06,1
23866,1161154,"SUNOCO LOGISTICS PARTNERS L.P. (ETP-PC, ETP-PD, ETP-PE) (CIK 0001161154)",10-K,2010-02-23,1
23867,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-Q,2001-05-10,1
23868,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-Q,2001-08-09,1
23869,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-K,2001-12-10,1
23870,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-Q,2002-02-11,1
23871,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-Q,2002-05-10,1
23872,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-Q,2002-08-09,1
23873,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-K,2002-12-12,1
23874,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-K,2003-12-08,1
23875,1129446,AGERE SYSTEMS INC (CIK 0001129446),10-K,2004-12-13,1
23876,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2004-01-14,1
23877,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2004-04-01,1
23878,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2004-10-04,1
23879,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2004-12-28,1
23880,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2005-04-01,1
23881,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2005-10-07,1
23882,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2006-01-03,1
23883,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2006-04-07,1
23884,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2006-10-06,1
23885,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2007-01-08,1
23886,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2007-04-06,1
23887,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2007-10-04,1
23888,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2008-01-08,1
23889,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2008-04-02,1
23890,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2008-10-08,1
23891,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2009-01-08,1
23892,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2009-04-06,1
23893,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-K,2009-07-28,1
23894,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2009-10-06,1
23895,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2010-01-08,1
23896,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2010-04-01,1
23897,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-K,2010-07-28,1
23898,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2010-10-12,1
23899,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2011-01-10,1
23900,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2011-04-01,1
23901,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-K,2011-07-25,1
23902,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2011-10-11,1
23903,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2012-01-06,1
23904,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2012-04-02,1
23905,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-K,2012-07-27,1
23906,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-K/A,2012-09-28,1
23907,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2012-10-02,1
23908,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2013-01-08,1
23909,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2013-04-02,1
23910,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-K,2013-07-25,1
23911,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2013-10-01,1
23912,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2014-01-08,1
23913,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-Q,2014-04-03,1
23914,1123360,GLOBAL PAYMENTS INC (GPN) (CIK 0001123360),10-K,2014-07-29,1
23915,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2001-05-15,1
23916,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2001-08-14,1
23917,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2001-11-14,1
23918,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-K,2002-04-01,1
23919,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2002-05-15,1
23920,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2002-08-13,1
23921,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2002-11-14,1
23922,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-K,2003-03-31,1
23923,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2003-05-15,1
23924,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2003-08-14,1
23925,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2003-11-19,1
23926,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-K,2004-03-30,1
23927,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2004-05-17,1
23928,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2004-08-05,1
23929,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2004-11-08,1
23930,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-K,2005-03-31,1
23931,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2005-05-10,1
23932,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2005-08-09,1
23933,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2005-11-04,1
23934,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-K,2006-03-15,1
23935,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2006-05-10,1
23936,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2006-08-08,1
23937,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2006-11-07,1
23938,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-K,2007-03-02,1
23939,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2007-05-10,1
23940,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2007-08-09,1
23941,1123647,ATP OIL & GAS CORP (CIK 0001123647),10-Q,2007-11-08,1
23942,1060383,AMERICA FIRST REAL ESTATE INVESTMENT PARTNERS L P (CIK 0001060383),10-Q,2004-05-17,1
23943,1060383,AMERICA FIRST REAL ESTATE INVESTMENT PARTNERS L P (CIK 0001060383),10-Q,2004-05-17,1
23944,1060383,AMERICA FIRST REAL ESTATE INVESTMENT PARTNERS L P (CIK 0001060383),10-Q/A,2004-05-18,1
23945,1060383,AMERICA FIRST REAL ESTATE INVESTMENT PARTNERS L P (CIK 0001060383),10-Q/A,2004-05-18,1
23946,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2001-05-15,1
23947,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2001-08-13,1
23948,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2001-11-14,1
23949,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-K,2002-04-01,1
23950,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2002-05-15,1
23951,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2002-08-14,1
23952,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2002-11-15,1
23953,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-K,2003-03-31,1
23954,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2003-05-15,1
23955,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2003-08-14,1
23956,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2003-11-14,1
23957,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-K,2004-03-15,1
23958,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2004-05-05,1
23959,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2004-08-09,1
23960,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2004-10-29,1
23961,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2005-05-10,1
23962,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2005-08-09,1
23963,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-Q,2005-11-07,1
23964,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-K,2006-03-15,1
23965,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-K,2007-03-16,1
23966,1120438,THIRD WAVE TECHNOLOGIES INC /WI (CIK 0001120438),10-K,2008-03-07,1
23967,1126975,WILLIAMS ENERGY PARTNERS L P (MMP) (CIK 0001126975),10-Q,2001-05-15,1
23968,1126975,WILLIAMS ENERGY PARTNERS L P (MMP) (CIK 0001126975),10-Q,2001-08-13,1
23969,1126975,WILLIAMS ENERGY PARTNERS L P (MMP) (CIK 0001126975),10-Q,2001-11-13,1
